insee_code,commune_name,department_code,region_code,display_name,is_arrondissement
31002,Aignes,31,76,Aignes (31),False
80008,Aigneville,80,32,Aigneville (80),False
51003,Aigny,51,44,Aigny (51),False
72001,Aigné,72,52,Aigné (72),False
79185,Aigondigné,79,75,Aigondigné (79),False
16005,Aigre,16,75,Aigre (16),False
31003,Aigrefeuille,31,76,Aigrefeuille (31),False
17003,Aigrefeuille-d'Aunis,17,75,Aigrefeuille-d'Aunis (17),False
44002,Aigrefeuille-sur-Maine,44,52,Aigrefeuille-sur-Maine (44),False
30002,Aigremont,30,76,Aigremont (30),False
52002,Aigremont,52,44,Aigremont (52),False
78007,Aigremont,78,11,Aigremont (78),False
89002,Aigremont,89,27,Aigremont (89),False
73001,Aiguebelette-le-Lac,73,84,Aiguebelette-le-Lac (73),False
81002,Aiguefonde,81,76,Aiguefonde (81),False
63001,Aigueperse,63,84,Aigueperse (63),False
69002,Aigueperse,69,84,Aigueperse (69),False
09001,Aigues-Juntes,09,76,Aigues-Juntes (09),False
30003,Aigues-Mortes,30,76,Aigues-Mortes (30),False
09002,Aigues-Vives,09,76,Aigues-Vives (09),False
11001,Aigues-Vives,11,76,Aigues-Vives (11),False
30004,Aigues-Vives,30,76,Aigues-Vives (30),False
34007,Aigues-Vives,34,76,Aigues-Vives (34),False
43002,Aiguilhe,43,84,Aiguilhe (43),False
05003,Aiguilles,05,93,Aiguilles (05),False
47004,Aiguillon,47,75,Aiguillon (47),False
83002,Aiguines,83,93,Aiguines (83),False
36001,Aigurande,36,24,Aigurande (36),False
30005,Aiguèze,30,76,Aiguèze (30),False
07002,Ailhon,07,84,Ailhon (07),False
45002,Aillant-sur-Milleron,45,24,Aillant-sur-Milleron (45),False
33002,Aillas,33,75,Aillas (33),False
42002,Ailleux,42,84,Ailleux (42),False
70005,Aillevans,70,27,Aillevans (70),False
10002,Ailleville,10,44,Ailleville (10),False
70006,Aillevillers-et-Lyaumont,70,27,Aillevillers-et-Lyaumont (70),False
52003,Aillianville,52,44,Aillianville (52),False
72002,Aillières-Beauvoir,72,52,Aillières-Beauvoir (72),False
73004,Aillon-le-Jeune,73,84,Aillon-le-Jeune (73),False
73005,Aillon-le-Vieux,73,84,Aillon-le-Vieux (73),False
70007,Ailloncourt,70,27,Ailloncourt (70),False
27005,Ailly,27,28,Ailly (27),False
80009,Ailly-le-Haut-Clocher,80,32,Ailly-le-Haut-Clocher (80),False
80010,Ailly-sur-Noye,80,32,Ailly-sur-Noye (80),False
80011,Ailly-sur-Somme,80,32,Ailly-sur-Somme (80),False
30006,Aimargues,30,76,Aimargues (30),False
73006,Aime-la-Plagne,73,84,Aime-la-Plagne (73),False
03003,Ainay-le-Château,03,84,Ainay-le-Château (03),False
18002,Ainay-le-Vieil,18,24,Ainay-le-Vieil (18),False
64011,Aincille,64,75,Aincille (64),False
95008,Aincourt,95,11,Aincourt (95),False
55004,Aincreville,55,44,Aincreville (55),False
54007,Aingeray,54,44,Aingeray (54),False
88003,Aingeville,88,44,Aingeville (88),False
52004,Aingoulaincourt,52,44,Aingoulaincourt (52),False
64012,Ainharp,64,75,Ainharp (64),False
64013,Ainhice-Mongelos,64,75,Ainhice-Mongelos (64),False
64014,Ainhoa,64,75,Ainhoa (64),False
70008,Ainvelle,70,27,Ainvelle (70),False
88004,Ainvelle,88,44,Ainvelle (88),False
80013,Airaines,80,32,Airaines (80),False
08004,Aire,08,44,Aire (08),False
40001,Aire-sur-l'Adour,40,75,Aire-sur-l'Adour (40),False
62014,Aire-sur-la-Lys,62,32,Aire-sur-la-Lys (62),False
50004,Airel,50,28,Airel (50),False
60008,Airion,60,32,Airion (60),False
62015,Airon-Notre-Dame,62,32,Airon-Notre-Dame (62),False
62016,Airon-Saint-Vaast,62,32,Airon-Saint-Vaast (62),False
11002,Airoux,11,76,Airoux (11),False
79005,Airvault,79,75,Airvault (79),False
21005,Aiserey,21,27,Aiserey (21),False
70009,Aisey-et-Richecourt,70,27,Aisey-et-Richecourt (70),False
21006,Aisey-sur-Seine,21,27,Aisey-sur-Seine (21),False
02006,Aisonville-et-Bernoville,02,32,Aisonville-et-Bernoville (02),False
21007,Aisy-sous-Thil,21,27,Aisy-sous-Thil (21),False
89004,Aisy-sur-Armançon,89,27,Aisy-sur-Armançon (89),False
2B003,Aiti,2B,94,Aiti (2B),False
73007,Aiton,73,84,Aiton (73),False
19002,Aix,19,75,Aix (19),False
62019,Aix-Noulette,62,32,Aix-Noulette (62),False
10003,Aix-Villemaur-Pâlis,10,44,Aix-Villemaur-Pâlis (10),False
62017,Aix-en-Ergny,62,32,Aix-en-Ergny (62),False
62018,Aix-en-Issart,62,32,Aix-en-Issart (62),False
13001,Aix-en-Provence,13,93,Aix-en-Provence (13),False
59004,Aix-en-Pévèle,59,32,Aix-en-Pévèle (59),False
63002,Aix-la-Fayette,63,84,Aix-la-Fayette (63),False
73008,Aix-les-Bains,73,84,Aix-les-Bains (73),False
87001,Aixe-sur-Vienne,87,75,Aixe-sur-Vienne (87),False
07003,Aizac,07,84,Aizac (07),False
52005,Aizanville,52,44,Aizanville (52),False
36002,Aize,36,24,Aize (36),False
80014,Aizecourt-le-Bas,80,32,Aizecourt-le-Bas (80),False
80015,Aizecourt-le-Haut,80,32,Aizecourt-le-Haut (80),False
02007,Aizelles,02,32,Aizelles (02),False
85003,Aizenay,85,52,Aizenay (85),False
27006,Aizier,27,28,Aizier (27),False
02008,Aizy-Jouy,02,32,Aizy-Jouy (02),False
11003,Ajac,11,76,Ajac (11),False
2A004,Ajaccio,2A,94,Ajaccio (2A),False
23002,Ajain,23,75,Ajain (23),False
24004,Ajat,24,75,Ajat (24),False
57009,Ajoncourt,57,44,Ajoncourt (57),False
07004,Ajoux,07,84,Ajoux (07),False
11004,Alaigne,11,76,Alaigne (11),False
02009,Alaincourt,02,32,Alaincourt (02),False
70010,Alaincourt,70,27,Alaincourt (70),False
57010,Alaincourt-la-Côte,57,44,Alaincourt-la-Côte (57),False
11005,Alairac,11,76,Alairac (11),False
31005,Alan,31,76,Alan (31),False
2B005,Alando,2B,94,Alando (2B),False
2A006,Alata,2A,94,Alata (2A),False
07005,Alba-la-Romaine,07,84,Alba-la-Romaine (07),False
81003,Alban,81,76,Alban (81),False
48002,Albaret-Sainte-Marie,48,76,Albaret-Sainte-Marie (48),False
48001,Albaret-le-Comtal,48,76,Albaret-le-Comtal (48),False
11006,Albas,11,76,Albas (11),False
46001,Albas,46,76,Albas (46),False
82001,Albefeuille-Lagarde,82,76,Albefeuille-Lagarde (82),False
15025,Albepierre-Bredons,15,84,Albepierre-Bredons (15),False
80016,Albert,80,32,Albert (80),False
2B007,Albertacce,2B,94,Albertacce (2B),False
73011,Albertville,73,84,Albertville (73),False
57011,Albestroff,57,44,Albestroff (57),False
81004,Albi,81,76,Albi (81),False
31006,Albiac,31,76,Albiac (31),False
46002,Albiac,46,76,Albiac (46),False
82002,Albias,82,76,Albias (82),False
73013,Albiez-Montrond,73,84,Albiez-Montrond (73),False
73012,Albiez-le-Jeune,73,84,Albiez-le-Jeune (73),False
19003,Albignac,19,75,Albignac (19),False
69003,Albigny-sur-Saône,69,84,Albigny-sur-Saône (69),False
81005,Albine,81,76,Albine (81),False
2A008,Albitreccia,2A,94,Albitreccia (2A),False
11007,Albières,11,76,Albières (11),False
09004,Albiès,09,76,Albiès (09),False
26002,Albon,26,84,Albon (26),False
07006,Albon-d'Ardèche,07,84,Albon-d'Ardèche (07),False
07007,Alboussière,07,84,Alboussière (07),False
19004,Albussac,19,75,Albussac (19),False
74002,Alby-sur-Chéran,74,84,Alby-sur-Chéran (74),False
67003,Albé,67,44,Albé (67),False
64016,Aldudes,64,75,Aldudes (64),False
62020,Alembon,62,32,Alembon (62),False
61001,Alençon,61,28,Alençon (61),False
11008,Alet-les-Bains,11,76,Alet-les-Bains (11),False
62021,Alette,62,32,Alette (62),False
09005,Aleu,09,76,Aleu (09),False
74003,Alex,74,84,Alex (74),False
53002,Alexain,53,52,Alexain (53),False
26003,Aleyrac,26,84,Aleyrac (26),False
94002,Alfortville,94,11,Alfortville (94),False
2B010,Algajola,2B,94,Algajola (2B),False
81006,Algans,81,76,Algans (81),False
68001,Algolsheim,68,44,Algolsheim (68),False
57012,Algrange,57,44,Algrange (57),False
34009,Alignan-du-Vent,34,76,Alignan-du-Vent (34),False
08005,Alincourt,08,44,Alincourt (08),False
62022,Alincthun,62,32,Alincthun (62),False
21008,Alise-Sainte-Reine,21,27,Alise-Sainte-Reine (21),False
07008,Alissas,07,84,Alissas (07),False
69004,Alix,69,84,Alix (69),False
26004,Alixan,26,84,Alixan (26),False
27008,Alizay,27,28,Alizay (27),False
39007,Alièze,39,27,Alièze (39),False
54008,Allain,54,44,Allain (54),False
80017,Allaines,80,32,Allaines (80),False
28003,Allainville,28,24,Allainville (28),False
78009,Allainville,78,11,Allainville (78),False
56001,Allaire,56,53,Allaire (56),False
54009,Allamont,54,44,Allamont (54),False
54010,Allamps,54,44,Allamps (54),False
26005,Allan,26,84,Allan (26),False
15001,Allanche,15,84,Allanche (15),False
08006,Alland'Huy-et-Sausseuil,08,44,Alland'Huy-et-Sausseuil (08),False
88005,Allarmont,88,44,Allarmont (88),False
17005,Allas-Bocage,17,75,Allas-Bocage (17),False
17006,Allas-Champagne,17,75,Allas-Champagne (17),False
24006,Allas-les-Mines,24,75,Allas-les-Mines (24),False
19005,Allassac,19,75,Allassac (19),False
13002,Allauch,13,93,Allauch (13),False
13003,Alleins,13,93,Alleins (13),False
04004,Allemagne-en-Provence,04,93,Allemagne-en-Provence (04),False
51004,Allemanche-Launay-et-Soyer,51,44,Allemanche-Launay-et-Soyer (51),False
24007,Allemans,24,75,Allemans (24),False
47005,Allemans-du-Dropt,47,75,Allemans-du-Dropt (47),False
02010,Allemant,02,32,Allemant (02),False
51005,Allemant,51,44,Allemant (51),False
38005,Allemond,38,84,Allemond (38),False
80018,Allenay,80,32,Allenay (80),False
48003,Allenc,48,76,Allenc (48),False
25011,Allenjoie,25,27,Allenjoie (25),False
59005,Allennes-les-Marais,59,32,Allennes-les-Marais (59),False
21009,Allerey,21,27,Allerey (21),False
71003,Allerey-sur-Saône,71,27,Allerey-sur-Saône (71),False
80019,Allery,80,32,Allery (80),False
24005,Alles-sur-Dordogne,24,75,Alles-sur-Dordogne (24),False
15002,Alleuze,15,84,Alleuze (15),False
38006,Allevard,38,84,Allevard (38),False
26006,Allex,26,84,Allex (26),False
43004,Alleyrac,43,84,Alleyrac (43),False
43005,Alleyras,43,84,Alleyras (43),False
19006,Alleyrat,19,75,Alleyrat (19),False
23003,Alleyrat,23,75,Alleyrat (23),False
47006,Allez-et-Cazeneuve,47,75,Allez-et-Cazeneuve (47),False
51006,Alliancelles,51,44,Alliancelles (51),False
09006,Alliat,09,76,Alliat (09),False
10004,Allibaudières,10,44,Allibaudières (10),False
52006,Allichamps,52,44,Allichamps (52),False
65005,Allier,65,76,Allier (65),False
58002,Alligny-Cosne,58,27,Alligny-Cosne (58),False
58003,Alligny-en-Morvan,58,27,Alligny-en-Morvan (58),False
22001,Allineuc,22,53,Allineuc (22),False
74005,Allinges,74,84,Allinges (74),False
09007,Allières,09,76,Allières (09),False
18004,Allogny,18,24,Allogny (18),False
79136,Alloinay,79,75,Alloinay (79),False
25013,Allondans,25,27,Allondans (25),False
73014,Allondaz,73,84,Allondaz (73),False
54011,Allondrelle-la-Malmaison,54,44,Allondrelle-la-Malmaison (54),False
60009,Allonne,60,32,Allonne (60),False
79007,Allonne,79,75,Allonne (79),False
28004,Allonnes,28,24,Allonnes (28),False
49002,Allonnes,49,52,Allonnes (49),False
72003,Allonnes,72,52,Allonnes (72),False
04005,Allons,04,93,Allons (04),False
47007,Allons,47,75,Allons (47),False
80020,Allonville,80,32,Allonville (80),False
74006,Allonzier-la-Caille,74,84,Allonzier-la-Caille (74),False
04006,Allos,04,93,Allos (04),False
62023,Allouagne,62,32,Allouagne (62),False
16007,Alloue,16,75,Alloue (16),False
18005,Allouis,18,24,Allouis (18),False
76001,Allouville-Bellefosse,76,28,Allouville-Bellefosse (76),False
58004,Alluy,58,27,Alluy (58),False
28005,Alluyes,28,24,Alluyes (28),False
15003,Ally,15,84,Ally (15),False
43006,Ally,43,84,Ally (43),False
43003,Allègre,43,84,Allègre (43),False
30008,Allègre-les-Fumades,30,76,Allègre-les-Fumades (30),False
74004,Allèves,74,84,Allèves (74),False
71004,Allériot,71,27,Allériot (71),False
81008,Almayrac,81,76,Almayrac (81),False
61002,Almenêches,61,28,Almenêches (61),False
12004,Almont-les-Junies,12,76,Almont-les-Junies (12),False
09008,Alos,09,76,Alos (09),False
81007,Alos,81,76,Alos (81),False
64017,Alos-Sibas-Abense,64,75,Alos-Sibas-Abense (64),False
21010,Aloxe-Corton,21,27,Aloxe-Corton (21),False
62024,Alquines,62,32,Alquines (62),False
12006,Alrance,12,76,Alrance (12),False
57013,Alsting,57,44,Alsting (57),False
2A011,Altagène,2A,94,Altagène (2A),False
67005,Alteckendorf,67,44,Alteckendorf (67),False
68002,Altenach,68,44,Altenach (68),False
67006,Altenheim,67,44,Altenheim (67),False
84001,Althen-des-Paluds,84,93,Althen-des-Paluds (84),False
2B012,Altiani,2B,94,Altiani (2B),False
48004,Altier,48,76,Altier (48),False
19007,Altillac,19,75,Altillac (19),False
68004,Altkirch,68,44,Altkirch (68),False
67008,Altorf,67,44,Altorf (67),False
57014,Altrippe,57,44,Altrippe (57),False
57015,Altviller,57,44,Altviller (57),False
67009,Altwiller,67,44,Altwiller (67),False
71005,Aluze,71,27,Aluze (71),False
46003,Alvignac,46,76,Alvignac (46),False
76002,Alvimare,76,28,Alvimare (76),False
09009,Alzen,09,76,Alzen (09),False
2B013,Alzi,2B,94,Alzi (2B),False
57016,Alzing,57,44,Alzing (57),False
30009,Alzon,30,76,Alzon (30),False
11009,Alzonne,11,76,Alzonne (11),False
64015,Alçay-Alçabéhéty-Sunharette,64,75,Alçay-Alçabéhéty-Sunharette (64),False
30007,Alès,30,76,Alès (30),False
66002,Alénya,66,76,Alénya (66),False
2B009,Aléria,2B,94,Aléria (2B),False
70011,Amage,70,27,Amage (70),False
08008,Amagne,08,44,Amagne (08),False
25014,Amagney,25,27,Amagney (25),False
79008,Amailloux,79,75,Amailloux (79),False
10005,Amance,10,44,Amance (10),False
54012,Amance,54,44,Amance (54),False
70012,Amance,70,27,Amance (70),False
25015,Amancey,25,27,Amancey (25),False
74007,Amancy,74,84,Amancy (74),False
39008,Amange,39,27,Amange (39),False
35002,Amanlis,35,53,Amanlis (35),False
55005,Amanty,55,44,Amanty (55),False
57017,Amanvillers,57,44,Amanvillers (57),False
71006,Amanzé,71,27,Amanzé (71),False
81009,Amarens,81,76,Amarens (81),False
25016,Amathay-Vésigneux,25,27,Amathay-Vésigneux (25),False
14006,Amayé-sur-Orne,14,28,Amayé-sur-Orne (14),False
14007,Amayé-sur-Seulles,14,28,Amayé-sur-Seulles (14),False
58005,Amazy,58,27,Amazy (58),False
88006,Ambacourt,88,44,Ambacourt (88),False
33003,Ambarès-et-Lagrave,33,75,Ambarès-et-Lagrave (33),False
31007,Ambax,31,76,Ambax (31),False
87002,Ambazac,87,75,Ambazac (87),False
38008,Ambel,38,84,Ambel (38),False
27009,Ambenay,27,28,Ambenay (27),False
16009,Ambernac,16,75,Ambernac (16),False
86002,Amberre,86,75,Amberre (86),False
63003,Ambert,63,84,Ambert (63),False
12007,Ambeyrac,12,76,Ambeyrac (12),False
81010,Ambialet,81,76,Ambialet (81),False
2A014,Ambiegna,2A,94,Ambiegna (2A),False
42003,Ambierle,42,84,Ambierle (42),False
37002,Ambillou,37,24,Ambillou (37),False
74008,Ambilly,74,84,Ambilly (74),False
70013,Ambiévillers,70,27,Ambiévillers (70),False
60010,Amblainville,60,32,Amblainville (60),False
70014,Amblans-et-Velotte,70,27,Amblans-et-Velotte (70),False
02011,Ambleny,02,32,Ambleny (02),False
62025,Ambleteuse,62,32,Ambleteuse (62),False
95011,Ambleville,95,11,Ambleville (95),False
41001,Ambloy,41,24,Ambloy (41),False
08010,Ambly-Fleury,08,44,Ambly-Fleury (08),False
55007,Ambly-sur-Meuse,55,44,Ambly-sur-Meuse (55),False
01006,Ambléon,01,84,Ambléon (01),False
37003,Amboise,37,24,Amboise (37),False
56002,Ambon,56,53,Ambon (56),False
26007,Ambonil,26,84,Ambonil (26),False
51007,Ambonnay,51,44,Ambonnay (51),False
52007,Ambonville,52,44,Ambonville (52),False
36003,Ambrault,36,24,Ambrault (36),False
81011,Ambres,81,76,Ambres (81),False
62026,Ambricourt,62,32,Ambricourt (62),False
02012,Ambrief,02,32,Ambrief (02),False
62027,Ambrines,62,32,Ambrines (62),False
51008,Ambrières,51,44,Ambrières (51),False
53003,Ambrières-les-Vallées,53,52,Ambrières-les-Vallées (53),False
01007,Ambronay,01,84,Ambronay (01),False
19008,Ambrugeat,19,75,Ambrugeat (19),False
76004,Ambrumesnil,76,28,Ambrumesnil (76),False
47008,Ambrus,47,75,Ambrus (47),False
01008,Ambutrix,01,84,Ambutrix (01),False
33004,Ambès,33,75,Ambès (33),False
16008,Ambérac,16,75,Ambérac (16),False
01004,Ambérieu-en-Bugey,01,84,Ambérieu-en-Bugey (01),False
69005,Ambérieux,69,84,Ambérieux (69),False
01005,Ambérieux-en-Dombes,01,84,Ambérieux-en-Dombes (01),False
55008,Amel-sur-l'Étang,55,44,Amel-sur-l'Étang (55),False
57018,Amelécourt,57,44,Amelécourt (57),False
64018,Amendeuix-Oneix,64,75,Amendeuix-Oneix (64),False
54013,Amenoncourt,54,44,Amenoncourt (54),False
95012,Amenucourt,95,11,Amenucourt (95),False
62028,Ames,62,32,Ames (62),False
62029,Amettes,62,32,Amettes (62),False
71007,Ameugny,71,27,Ameugny (71),False
88007,Ameuvelle,88,44,Ameuvelle (88),False
14009,Amfreville,14,28,Amfreville (14),False
27011,Amfreville-Saint-Amand,27,28,Amfreville-Saint-Amand (27),False
76005,Amfreville-la-Mi-Voie,76,28,Amfreville-la-Mi-Voie (76),False
27012,Amfreville-les-Champs,27,28,Amfreville-les-Champs (27),False
76006,Amfreville-les-Champs,76,28,Amfreville-les-Champs (76),False
27013,Amfreville-sous-les-Monts,27,28,Amfreville-sous-les-Monts (27),False
27014,Amfreville-sur-Iton,27,28,Amfreville-sur-Iton (27),False
80021,Amiens,80,32,Amiens (80),False
02013,Amifontaine,02,32,Amifontaine (02),False
50006,Amigny,50,28,Amigny (50),False
02014,Amigny-Rouy,02,32,Amigny-Rouy (02),False
77002,Amillis,77,11,Amillis (77),False
28006,Amilly,28,24,Amilly (28),False
45004,Amilly,45,24,Amilly (45),False
06002,Amirat,06,93,Amirat (06),False
68005,Ammerschwihr,68,44,Ammerschwihr (68),False
72004,Amné,72,52,Amné (72),False
57019,Amnéville,57,44,Amnéville (57),False
70015,Amoncourt,70,27,Amoncourt (70),False
25017,Amondans,25,27,Amondans (25),False
70016,Amont-et-Effreney,70,27,Amont-et-Effreney (70),False
64019,Amorots-Succos,64,75,Amorots-Succos (64),False
40002,Amou,40,75,Amou (40),False
21012,Ampilly-le-Sec,21,27,Ampilly-le-Sec (21),False
21011,Ampilly-les-Bordes,21,27,Ampilly-les-Bordes (21),False
69006,Amplepuis,69,84,Amplepuis (69),False
62030,Amplier,62,32,Amplier (62),False
77003,Amponville,77,11,Amponville (77),False
2B015,Ampriani,2B,94,Ampriani (2B),False
69007,Ampuis,69,84,Ampuis (69),False
83003,Ampus,83,93,Ampus (83),False
79009,Amuré,79,75,Amuré (79),False
60011,Amy,60,32,Amy (60),False
27010,Amécourt,27,28,Amécourt (27),False
66003,Amélie-les-Bains-Palalda,66,76,Amélie-les-Bains-Palalda (66),False
16011,Anais,16,75,Anais (16),False
17007,Anais,17,75,Anais (17),False
31008,Anan,31,76,Anan (31),False
64225,Ance Féas,64,75,Ance Féas (64),False
76007,Anceaumeville,76,28,Anceaumeville (76),False
05004,Ancelle,05,93,Ancelle (05),False
55009,Ancemont,55,44,Ancemont (55),False
44003,Ancenis-Saint-Géréon,44,52,Ancenis-Saint-Géréon (44),False
55010,Ancerville,55,44,Ancerville (55),False
57020,Ancerville,57,44,Ancerville (57),False
54014,Ancerviller,54,44,Ancerviller (54),False
21013,Ancey,21,27,Ancey (21),False
08011,Anchamps,08,44,Anchamps (08),False
70017,Anchenoncourt-et-Chazel,70,27,Anchenoncourt-et-Chazel (70),False
37004,Anché,37,24,Anché (37),False
86003,Anché,86,75,Anché (86),False
02015,Ancienville,02,32,Ancienville (02),False
70018,Ancier,70,27,Ancier (70),False
72005,Ancinnes,72,52,Ancinnes (72),False
65006,Ancizan,65,76,Ancizan (65),False
76008,Ancourt,76,28,Ancourt (76),False
76009,Ancourteville-sur-Héricourt,76,28,Ancourteville-sur-Héricourt (76),False
76010,Ancretiéville-Saint-Victor,76,28,Ancretiéville-Saint-Victor (76),False
76011,Ancretteville-sur-Mer,76,28,Ancretteville-sur-Mer (76),False
50008,Anctoville-sur-Boscq,50,28,Anctoville-sur-Boscq (50),False
69008,Ancy,69,84,Ancy (69),False
57021,Ancy-Dornot,57,44,Ancy-Dornot (57),False
89005,Ancy-le-Franc,89,27,Ancy-le-Franc (89),False
89006,Ancy-le-Libre,89,27,Ancy-le-Libre (89),False
26008,Ancône,26,84,Ancône (26),False
80022,Andainville,80,32,Andainville (80),False
07009,Andance,07,84,Andance (07),False
26009,Andancette,26,84,Andancette (26),False
80023,Andechy,80,32,Andechy (80),False
22002,Andel,22,53,Andel (22),False
02016,Andelain,02,32,Andelain (02),False
03004,Andelaroche,03,84,Andelaroche (03),False
70019,Andelarre,70,27,Andelarre (70),False
70020,Andelarrot,70,27,Andelarrot (70),False
15004,Andelat,15,84,Andelat (15),False
90001,Andelnans,90,27,Andelnans (90),False
52008,Andelot-Blancheville,52,44,Andelot-Blancheville (52),False
39010,Andelot-Morval,39,27,Andelot-Morval (39),False
39009,Andelot-en-Montagne,39,27,Andelot-en-Montagne (39),False
78013,Andelu,78,11,Andelu (78),False
55011,Andernay,55,44,Andernay (55),False
33005,Andernos-les-Bains,33,75,Andernos-les-Bains (33),False
54015,Anderny,54,44,Anderny (54),False
01009,Andert-et-Condon,01,84,Andert-et-Condon (01),False
60012,Andeville,60,32,Andeville (60),False
81012,Andillac,81,76,Andillac (81),False
17008,Andilly,17,75,Andilly (17),False
54016,Andilly,54,44,Andilly (54),False
74009,Andilly,74,84,Andilly (74),False
95014,Andilly,95,11,Andilly (95),False
52009,Andilly-en-Bassigny,52,44,Andilly-en-Bassigny (52),False
47009,Andiran,47,75,Andiran (47),False
67010,Andlau,67,44,Andlau (67),False
64021,Andoins,64,75,Andoins (64),False
68007,Andolsheim,68,44,Andolsheim (68),False
06003,Andon,06,93,Andon (06),False
45005,Andonville,45,24,Andonville (45),False
70021,Andornay,70,27,Andornay (70),False
53005,Andouillé,53,52,Andouillé (53),False
35003,Andouillé-Neuville,35,53,Andouillé-Neuville (35),False
81013,Andouque,81,76,Andouque (81),False
64022,Andrein,64,75,Andrein (64),False
62031,Andres,62,32,Andres (62),False
65007,Andrest,65,76,Andrest (65),False
77004,Andrezel,77,11,Andrezel (77),False
89007,Andryes,89,27,Andryes (89),False
78015,Andrésy,78,11,Andrésy (78),False
42005,Andrézieux-Bouthéon,42,84,Andrézieux-Bouthéon (42),False
30010,Anduze,30,76,Anduze (30),False
27015,Andé,27,28,Andé (27),False
28007,Anet,28,24,Anet (28),False
64023,Angaïs,64,75,Angaïs (64),False
16012,Angeac-Champagne,16,75,Angeac-Champagne (16),False
16013,Angeac-Charente,16,75,Angeac-Charente (16),False
08013,Angecourt,08,44,Angecourt (08),False
16014,Angeduc,16,75,Angeduc (16),False
89008,Angely,89,27,Angely (89),False
90002,Angeot,90,27,Angeot (90),False
49007,Angers,49,52,Angers (49),False
14012,Angerville,14,28,Angerville (14),False
91016,Angerville,91,11,Angerville (91),False
76012,Angerville-Bailleul,76,28,Angerville-Bailleul (76),False
76014,Angerville-l'Orcher,76,28,Angerville-l'Orcher (76),False
27017,Angerville-la-Campagne,27,28,Angerville-la-Campagne (27),False
76013,Angerville-la-Martel,76,28,Angerville-la-Martel (76),False
91017,Angervilliers,91,11,Angervilliers (91),False
82003,Angeville,82,76,Angeville (82),False
57022,Angevillers,57,44,Angevillers (57),False
60013,Angicourt,60,32,Angicourt (60),False
76015,Angiens,76,28,Angiens (76),False
70022,Angirey,70,27,Angirey (70),False
60014,Angivillers,60,32,Angivillers (60),False
33006,Anglade,33,75,Anglade (33),False
15005,Anglards-de-Saint-Flour,15,84,Anglards-de-Saint-Flour (15),False
15006,Anglards-de-Salers,15,84,Anglards-de-Salers (15),False
46004,Anglars,46,76,Anglars (46),False
46005,Anglars-Juillac,46,76,Anglars-Juillac (46),False
46006,Anglars-Nozac,46,76,Anglars-Nozac (46),False
12008,Anglars-Saint-Félix,12,76,Anglars-Saint-Félix (12),False
01010,Anglefort,01,84,Anglefort (01),False
88008,Anglemont,88,44,Anglemont (88),False
04007,Angles,04,93,Angles (04),False
85004,Angles,85,52,Angles (85),False
86004,Angles-sur-l'Anglin,86,75,Angles-sur-l'Anglin (86),False
76017,Anglesqueville-l'Esneval,76,28,Anglesqueville-l'Esneval (76),False
76016,Anglesqueville-la-Bras-Long,76,28,Anglesqueville-la-Bras-Long (76),False
64024,Anglet,64,75,Anglet (64),False
17009,Angliers,17,75,Angliers (17),False
86005,Angliers,86,75,Angliers (86),False
51009,Anglure,51,44,Anglure (51),False
71008,Anglure-sous-Dun,71,27,Anglure-sous-Dun (71),False
51010,Angluzelles-et-Courcelles,51,44,Angluzelles-et-Courcelles (51),False
81014,Anglès,81,76,Anglès (81),False
24008,Angoisse,24,75,Angoisse (24),False
54017,Angomont,54,44,Angomont (54),False
65010,Angos,65,76,Angos (65),False
17010,Angoulins,17,75,Angoulins (17),False
16015,Angoulême,16,75,Angoulême (16),False
40003,Angoumé,40,75,Angoumé (40),False
64025,Angous,64,75,Angous (64),False
66005,Angoustrine-Villeneuve-des-Escaldes,66,76,Angoustrine-Villeneuve-des-Escaldes (66),False
62032,Angres,62,32,Angres (62),False
40004,Angresse,40,75,Angresse (40),False
49008,Angrie,49,52,Angrie (49),False
02017,Anguilcourt-le-Sart,02,32,Anguilcourt-le-Sart (02),False
60015,Angy,60,32,Angy (60),False
41002,Angé,41,24,Angé (41),False
64026,Anhaux,64,75,Anhaux (64),False
59007,Anhiers,59,32,Anhiers (59),False
34010,Aniane,34,76,Aniane (34),False
59008,Aniche,59,32,Aniche (59),False
14015,Anisy,14,28,Anisy (14),False
02018,Anizy-le-Grand,02,32,Anizy-le-Grand (02),False
70023,Anjeux,70,27,Anjeux (70),False
38009,Anjou,38,84,Anjou (38),False
36004,Anjouin,36,24,Anjouin (36),False
90003,Anjoutey,90,27,Anjoutey (90),False
65012,Anla,65,76,Anla (65),False
58006,Anlezy,58,27,Anlezy (58),False
24009,Anlhiac,24,75,Anlhiac (24),False
58007,Annay,58,27,Annay (58),False
62033,Annay,62,32,Annay (62),False
89009,Annay-la-Côte,89,27,Annay-la-Côte (89),False
89010,Annay-sur-Serein,89,27,Annay-sur-Serein (89),False
14016,Annebault,14,28,Annebault (14),False
74010,Annecy,74,84,Annecy (74),False
08014,Annelles,08,44,Annelles (08),False
74012,Annemasse,74,84,Annemasse (74),False
17011,Annepont,17,75,Annepont (17),False
62034,Annequin,62,32,Annequin (62),False
24010,Annesse-et-Beaulieu,24,75,Annesse-et-Beaulieu (24),False
77005,Annet-sur-Marne,77,11,Annet-sur-Marne (77),False
59010,Anneux,59,32,Anneux (59),False
76020,Anneville-Ambourville,76,28,Anneville-Ambourville (76),False
